 Cycle Period  Scenario      SoldDA      SoldRT
   214      4        15        0.00        0.00
   214      5         1        0.00        0.00
   214      5         2        0.00        0.00
   214      5         3        0.00        0.00
   214      5         4        0.00        0.00
   214      5         5        0.00        0.00
   214      5         6        0.00        0.00
   214      5         7        0.00        0.00
   214      5         8        0.00        0.00
   214      5         9        0.00        0.00
   214      5        10        0.00        0.00
   214      5        11        0.00        0.00
   214      5        12        0.00        0.00
   214      5        13        0.00        0.00
   214      5        14        0.00        0.00
   214      5        15        0.00        0.00
   214      6         1        0.00        0.00
   214      6         2        0.00        0.00
   214      6         3        0.00        0.00
   214      6         4        0.00        2.20
   214      6         5        0.00        0.00
   214      6         6        0.00        0.00
   214      6         7        0.00        0.00
   214      6         8        0.00        0.00
   214      6         9        0.00        0.00
   214      6        10        0.00        0.00
   214      6        11        0.00        0.00
   214      6        12        0.00        0.00
   214      6        13        0.00        0.00
   214      6        14        0.00        0.00
   214      6        15        0.00        0.00
   214      7         1        0.00        0.00
   214      7         2        2.33        0.66
   214      7         3        0.00        0.00
   214      7         4        0.39        1.73
   214      7         5        0.00        0.00
   214      7         6        1.80        0.88
   214      7         7        0.00        2.98
   214      7         8        0.00        0.00
   214      7         9        0.00        0.00
   214      7        10        2.98        0.00
   214      7        11        0.34        0.22
   214      7        12        0.00        2.98
   214      7        13        0.00        2.98
   214      7        14        0.00        0.00
   214      7        15        0.00        0.00
   214      8         1        0.00        3.78
   214      8         2        0.00        0.00
   214      8         3        0.00        3.78
   214      8         4        0.00        0.51
   214      8         5        0.00        3.78
   214      8         6        0.36        2.59
   214      8         7        0.00        3.21
   214      8         8        0.92        2.86
   214      8         9        0.00        0.00
   214      8        10        3.21        0.00
   214      8        11        3.12        0.46
   214      8        12        0.00        3.21
   214      8        13        1.36        1.51
   214      8        14        0.00        0.00
   214      8        15        0.00        0.00
   214      9         1        0.00        0.74
   214      9         2        0.28        3.44
   214      9         3        3.96        0.00
   214      9         4        0.37        2.72
   214      9         5        0.00        3.72
   214      9         6        0.00        1.77
   214      9         7        2.57        0.33
   214      9         8        0.00        3.72
   214      9         9        0.00        0.00
   214      9        10        0.00        0.00
   214      9        11        0.00        0.00
   214      9        12        0.00        3.40
   214      9        13        0.00        3.22
   214      9        14        0.00        4.53
   214      9        15        4.23        0.30
   214     10         1        3.33        3.44
   214     10         2        0.00        6.08
   214     10         3        0.56        5.39
