 Cycle Period  Scenario   Power Gen   #Turbines
  1368      7         1        0.00           0
  1368      7         2        0.00           0
  1368      7         3        0.00           0
  1368      7         4        0.00           0
  1368      7         5        0.00           0
  1368      7         6        0.00           0
  1368      7         7        0.00           0
  1368      7         8        0.00           0
  1368      7         9        0.00           0
  1368      7        10        0.00           0
  1368      8         1       57.22           1
  1368      8         2        0.00           0
  1368      8         3      114.44           2
  1368      8         4      114.44           2
  1368      8         5      114.44           2
  1368      8         6      106.91           2
  1368      8         7        0.00           0
  1368      8         8      114.44           2
  1368      8         9      114.44           2
  1368      8        10      102.19           2
  1368      9         1      122.26           2
  1368      9         2      107.40           2
  1368      9         3      117.81           2
  1368      9         4      107.40           2
  1368      9         5        0.00           0
  1368      9         6      102.28           2
  1368      9         7      137.11           2
  1368      9         8      117.81           2
  1368      9         9      107.40           2
  1368      9        10       20.97           1
  1368     10         1      186.52           2
  1368     10         2      171.18           2
  1368     10         3        0.00           0
  1368     10         4      171.18           2
  1368     10         5      201.85           2
  1368     10         6      102.07           2
  1368     10         7      201.85           2
  1368     10         8      165.90           2
  1368     10         9      171.18           2
  1368     10        10      183.87           2
  1368     11         1      165.58           2
  1368     11         2      152.06           2
  1368     11         3      172.38           2
  1368     11         4      121.77           2
  1368     11         5      179.09           2
  1368     11         6      167.83           2
  1368     11         7      179.09           2
  1368     11         8      147.39           2
  1368     11         9      152.06           2
  1368     11        10      163.24           2
  1368     12         1      137.71           2
  1368     12         2      125.79           2
  1368     12         3      169.96           2
  1368     12         4      135.99           2
  1368     12         5      149.63           2
  1368     12         6      139.70           2
  1368     12         7      149.63           2
  1368     12         8      121.68           2
  1368     12         9      125.79           2
  1368     12        10      135.65           2
  1380      1         1        0.00           0
  1380      1         2        0.00           0
  1380      1         3        0.00           0
  1380      1         4        0.00           0
  1380      1         5        0.00           0
  1380      1         6        0.00           0
  1380      1         7        0.00           0
  1380      1         8        0.00           0
  1380      1         9        0.00           0
  1380      1        10        0.00           0
  1380      2         1        0.00           0
  1380      2         2        0.00           0
  1380      2         3        0.00           0
  1380      2         4        0.00           0
  1380      2         5        0.00           0
  1380      2         6        0.00           0
  1380      2         7        0.00           0
  1380      2         8        0.00           0
  1380      2         9        0.00           0
  1380      2        10        0.00           0
  1380      3         1        0.00           0
  1380      3         2        0.00           0
  1380      3         3        0.00           0
  1380      3         4        0.00           0
  1380      3         5        0.00           0
  1380      3         6        0.00           0
  1380      3         7        0.00           0
  1380      3         8        0.00           0
  1380      3         9        0.00           0
  1380      3        10        0.00           0
  1380      4         1        0.00           0
  1380      4         2        0.00           0
  1380      4         3        0.00           0
  1380      4         4        0.00           0
  1380      4         5        0.00           0
  1380      4         6        0.00           0
  1380      4         7        0.00           0
  1380      4         8        0.00           0
  1380      4         9        0.00           0
  1380      4        10        0.00           0
  1380      5         1        0.00           0
  1380      5         2        0.00           0
  1380      5         3        0.00           0
  1380      5         4        0.00           0
  1380      5         5        0.00           0
  1380      5         6        0.00           0
  1380      5         7        0.00           0
  1380      5         8        0.00           0
  1380      5         9        0.00           0
  1380      5        10        0.00           0
  1380      6         1        0.00           0
  1380      6         2        0.00           0
  1380      6         3        0.00           0
  1380      6         4        0.00           0
  1380      6         5        0.00           0
  1380      6         6        0.00           0
  1380      6         7        0.00           0
  1380      6         8        0.00           0
  1380      6         9        0.00           0
  1380      6        10        0.00           0
  1380      7         1        9.63           1
  1380      7         2        0.00           0
  1380      7         3        0.00           0
  1380      7         4        0.00           0
  1380      7         5        0.00           0
  1380      7         6        0.00           0
  1380      7         7        0.00           0
  1380      7         8        9.63           1
  1380      7         9        0.00           0
  1380      7        10        0.00           0
  1380      8         1       60.75           2
  1380      8         2       65.32           2
  1380      8         3       12.19           1
  1380      8         4       65.32           2
  1380      8         5        0.00           0
  1380      8         6       12.42           1
  1380      8         7        0.00           0
  1380      8         8       26.76           1
  1380      8         9       65.32           2
  1380      8        10        0.00           0
  1380      9         1       54.03           2
  1380      9         2        0.00           0
  1380      9         3       37.03           1
  1380      9         4       52.88           2
  1380      9         5       49.00           2
  1380      9         6       73.99           2
  1380      9         7       78.29           2
  1380      9         8       65.64           2
  1380      9         9       58.33           2
  1380      9        10       14.60           1
  1380     10         1       46.98           2
  1380     10         2       70.42           2
  1380     10         3        0.00           0
  1380     10         4        0.00           0
  1380     10         5       57.52           2
  1380     10         6        0.00           0
  1380     10         7       70.42           2
  1380     10         8       39.25           2
  1380     10         9        9.71           1
  1380     10        10       85.49           2
  1380     11         1       38.85           2
  1380     11         2       59.86           2
  1380     11         3       85.04           2
  1380     11         4       62.65           2
  1380     11         5       68.26           2
  1380     11         6       75.33           2
  1380     11         7       11.25           1
  1380     11         8       52.25           2
  1380     11         9       56.08           2
  1380     11        10       75.39           2
  1380     12         1       29.23           2
  1380     12         2       45.79           2
  1380     12         3       72.14           2
  1380     12         4       47.98           2
  1380     12         5       59.75           2
  1380     12         6       62.29           2
  1380     12         7       62.36           2
  1380     12         8       39.79           2
  1380     12         9       42.81           2
  1380     12        10       62.36           2
