 Cycle Period  Scenario      SoldDA      SoldRT
   203      6         4        0.00        0.00
   203      6         5        0.00        0.00
   203      6         6        0.00        0.00
   203      6         7        0.00        0.00
   203      6         8        0.00        0.00
   203      6         9        0.00        4.99
   203      6        10        0.00        0.00
   203      6        11        0.00        0.00
   203      6        12        0.00        0.00
   203      6        13        0.00        0.00
   203      6        14        0.00        0.00
   203      6        15        0.00        0.00
   203      7         1        0.00        0.00
   203      7         2        0.00       18.21
   203      7         3        0.00        0.00
   203      7         4        0.00        0.00
   203      7         5        0.00        0.00
   203      7         6        0.00        0.00
   203      7         7        0.00        0.00
   203      7         8        0.00        0.00
   203      7         9        0.00        0.00
   203      7        10        0.00        0.00
   203      7        11        0.00        0.00
   203      7        12        0.00        0.00
   203      7        13        0.00        0.00
   203      7        14        0.00        0.00
   203      7        15        0.00        0.00
   203      8         1        0.00        0.00
   203      8         2        0.00        0.00
   203      8         3        0.00        0.00
   203      8         4        0.00        0.00
   203      8         5        0.00       46.24
   203      8         6        0.00       46.24
   203      8         7        0.00        0.00
   203      8         8        0.00       46.24
   203      8         9        0.00        0.00
   203      8        10        0.00       46.24
   203      8        11        0.00        0.00
   203      8        12        0.00       46.24
   203      8        13        0.00        0.00
   203      8        14        0.00        0.00
   203      8        15        0.00       46.24
   203      9         1       37.66       17.93
   203      9         2        0.00       50.77
   203      9         3        0.00        0.00
   203      9         4        0.00       55.59
   203      9         5        0.00        0.00
   203      9         6       24.79       21.15
   203      9         7        0.00       55.59
   203      9         8        0.00       37.91
   203      9         9        3.30       50.18
   203      9        10        0.00        0.00
   203      9        11        0.00       55.59
   203      9        12       37.91        0.00
   203      9        13        0.00        0.00
   203      9        14        9.76       45.83
   203      9        15        0.00       45.94
   203     10         1       54.20        0.00
   203     10         2        0.00       40.43
   203     10         3        0.00       63.85
   203     10         4        0.00       48.23
   203     10         5       11.69       42.51
   203     10         6       33.42       11.13
   203     10         7        0.00        0.00
   203     10         8        0.00       36.16
   203     10         9       51.13        0.95
   203     10        10       53.49        0.18
   203     10        11       16.67       31.56
   203     10        12       46.74        0.00
   203     10        13       47.15       16.70
   203     10        14       17.28       30.95
   203     10        15       33.94       10.61
   203     11         1        0.00       51.17
   203     11         2       28.89       19.90
   203     11         3       29.85       30.97
   203     11         4       52.60        0.00
   203     11         5       48.90        0.00
   203     11         6        0.00       41.52
   203     11         7       52.51        8.31
   203     11         8        0.00       46.60
   203     11         9       33.69       15.37
   203     11        10       40.36       10.96
   203     11        11        0.00       44.73
   203     11        12       43.71        0.00
   203     11        13       35.06       25.76
   203     11        14        0.00       52.80
   203     11        15        1.15       40.38
   203     12         1        0.91       45.16
   203     12         2        0.00       43.68
   203     12         3       16.13       39.58
   203     12         4       47.75        0.00
   203     12         5       39.75        6.94
   203     12         6        0.00       36.42
   203     12         7       55.72        0.00
   203     12         8        0.00       41.49
   203     12         9       43.95        0.00
   203     12        10       46.21        0.00
   203     12        11       49.89        0.00
   203     12        12        0.00       38.61
   203     12        13        3.39       52.32
   203     12        14        0.00       47.69
   203     12        15       11.60       24.82
