 Cycle Period  Scenario      SoldDA      SoldRT
   627      9        13        0.00       63.77
   627      9        14       63.77        0.00
   627      9        15        6.48       57.29
   627     10         1       39.26       19.43
   627     10         2       52.49       10.84
   627     10         3       58.69        0.00
   627     10         4       58.76        0.00
   627     10         5        0.00        0.00
   627     10         6       58.54        0.14
   627     10         7        0.00       58.69
   627     10         8        0.00       58.69
   627     10         9        0.00       65.83
   627     10        10       58.17        0.52
   627     10        11       43.01       15.68
   627     10        12       11.16       52.17
   627     10        13        0.00       58.69
   627     10        14       63.33        0.00
   627     10        15       10.33       48.35
   627     11         1       88.64        0.00
   627     11         2        0.00       86.28
   627     11         3       88.64        0.00
   627     11         4       88.64        0.00
   627     11         5       86.65        2.67
   627     11         6       82.25        6.39
   627     11         7       88.64        0.00
   627     11         8        0.00       88.64
   627     11         9       11.54       84.91
   627     11        10        0.00       88.64
   627     11        11       88.64        0.00
   627     11        12        0.00       53.59
   627     11        13       77.14       11.50
   627     11        14       84.51        1.77
   627     11        15        0.00       88.64
   627     12         1       73.18        0.00
   627     12         2       66.64        4.46
   627     12         3        0.00       73.18
   627     12         4       51.66       21.52
   627     12         5        3.12       70.66
   627     12         6       73.18        0.00
   627     12         7       73.18        0.00
   627     12         8        0.00       73.18
   627     12         9        0.00       80.06
   627     12        10       73.18        0.00
   627     12        11        0.00       73.18
   627     12        12       40.50       40.82
   627     12        13        0.00       73.18
   627     12        14       59.51       11.59
   627     12        15       73.18        0.00
   639      1         1        0.00        0.00
   639      1         2        0.00        0.00
   639      1         3        0.00        0.00
   639      1         4        0.00        0.00
   639      1         5        0.00        0.00
   639      1         6        0.00        0.00
   639      1         7        0.00        0.00
   639      1         8        0.00        0.00
   639      1         9        0.00        0.00
   639      1        10        0.00        0.00
   639      1        11        0.00        0.00
   639      1        12        0.00        0.00
   639      1        13        0.00        0.00
   639      1        14        0.00        0.00
   639      1        15        0.00        0.00
   639      2         1        0.00        0.00
   639      2         2        0.00        0.00
   639      2         3        0.00        0.00
   639      2         4        0.00        0.00
   639      2         5        0.00        0.00
   639      2         6        0.00        0.00
   639      2         7        0.00        0.00
   639      2         8        0.00        0.00
   639      2         9        0.00        0.00
   639      2        10        0.00        0.00
   639      2        11        0.00        0.00
   639      2        12        0.00        0.00
   639      2        13        0.00        0.00
   639      2        14        0.00        0.00
   639      2        15        0.00        0.00
   639      3         1        0.00        0.00
   639      3         2        0.00        0.00
   639      3         3        0.00        0.00
   639      3         4        0.00        0.00
   639      3         5        0.00        0.00
   639      3         6        0.00        0.00
   639      3         7        0.00        0.00
   639      3         8        0.00        0.00
   639      3         9        0.00        0.00
   639      3        10        0.00        0.00
   639      3        11        0.00        0.00
   639      3        12        0.00        0.00
   639      3        13        0.00        0.00
   639      3        14        0.00        0.00
   639      3        15        0.00        0.00
   639      4         1        0.00        0.00
   639      4         2        0.00        0.00
   639      4         3        0.00        0.00
   639      4         4        0.00        0.00
   639      4         5        0.00        0.00
   639      4         6        0.00        0.00
   639      4         7        0.00        0.00
   639      4         8        0.00        0.00
   639      4         9        0.00        0.00
   639      4        10        0.00        0.00
   639      4        11        0.00        0.00
   639      4        12        0.00        0.00
   639      4        13        0.00        0.00
   639      4        14        0.00        0.00
   639      4        15        0.00        0.00
   639      5         1        0.00        0.00
   639      5         2        0.00        0.00
   639      5         3        0.00        0.00
   639      5         4        0.00        0.00
   639      5         5        0.00        0.00
   639      5         6        0.00        0.00
   639      5         7        0.00        0.00
   639      5         8        0.00        0.00
   639      5         9        0.00        0.00
   639      5        10        0.00        0.00
   639      5        11        0.00        0.00
   639      5        12        0.00        0.00
   639      5        13        0.00        0.00
   639      5        14        0.00        0.00
   639      5        15        0.00        0.00
   639      6         1        0.00        0.00
   639      6         2        0.00        0.00
   639      6         3        0.00        0.00
   639      6         4        0.00        0.00
   639      6         5        0.00        0.00
   639      6         6        0.00        0.00
   639      6         7        0.00        0.00
   639      6         8        0.00        0.00
   639      6         9        0.00        0.00
   639      6        10        0.00        0.00
   639      6        11        0.00        0.00
   639      6        12        0.00        0.00
   639      6        13        0.00        0.00
   639      6        14        0.00        0.00
   639      6        15        0.00        0.00
   639      7         1        0.00        0.00
   639      7         2        0.00        0.00
   639      7         3        0.00        0.00
   639      7         4        0.00        0.00
   639      7         5        0.00        0.00
   639      7         6        0.00        0.00
   639      7         7        0.00        0.00
   639      7         8        0.00        0.00
   639      7         9        0.00        0.00
   639      7        10        0.00        0.00
   639      7        11        0.00        0.00
   639      7        12        0.00        0.00
   639      7        13        0.00        0.00
   639      7        14        0.00        0.00
   639      7        15        0.00        0.00
   639      8         1        0.00        0.00
   639      8         2        0.00        0.00
   639      8         3        0.00        0.00
   639      8         4        0.00        0.00
   639      8         5        0.00       10.89
   639      8         6        0.00        0.00
   639      8         7        0.00        0.00
   639      8         8        0.00        0.00
   639      8         9        0.00        0.00
   639      8        10        0.00        0.00
   639      8        11        0.00       10.89
   639      8        12        0.00        0.00
   639      8        13        0.00        0.00
   639      8        14        0.00        0.00
   639      8        15        0.00        0.00
   639      9         1       34.98        0.00
   639      9         2        6.87       23.02
   639      9         3       11.00       18.89
   639      9         4        0.00       34.98
   639      9         5       13.25        0.00
   639      9         6        9.37        8.12
   639      9         7       15.85       14.04
   639      9         8       17.67        6.35
   639      9         9        0.00        0.00
   639      9        10        1.23       33.75
   639      9        11        0.00       20.94
   639      9        12        8.25       26.73
   639      9        13        0.00        0.00
   639      9        14        0.00        0.00
   639      9        15       15.91        1.58
   639     10         1        5.17       25.09
   639     10         2        0.00       31.70
   639     10         3       13.56        0.00
   639     10         4        0.51       29.75
   639     10         5        0.00       31.70
