 Cycle Period  Scenario      SoldDA      SoldRT
   645      3         2        0.00        0.00
   645      3         3        0.00        0.00
   645      3         4        0.00        0.00
   645      3         5        0.00        0.00
   645      3         6        0.00        0.00
   645      3         7        0.00        0.00
   645      3         8        0.00        0.00
   645      3         9        0.00        0.00
   645      3        10        0.00        0.00
   645      3        11        0.00        0.00
   645      3        12        0.00        0.00
   645      3        13        0.00        0.00
   645      3        14        0.00        0.00
   645      3        15        0.00        0.00
   645      4         1        0.00        0.00
   645      4         2        0.00        0.00
   645      4         3        0.00        0.00
   645      4         4        0.00        0.00
   645      4         5        0.00        0.00
   645      4         6        0.00        0.00
   645      4         7        0.00        0.00
   645      4         8        0.00        0.00
   645      4         9        0.00        0.00
   645      4        10        0.00        0.00
   645      4        11        0.00        0.00
   645      4        12        0.00        0.00
   645      4        13        0.00        0.00
   645      4        14        0.00        0.00
   645      4        15        0.00        0.00
   645      5         1        0.00        0.00
   645      5         2        0.00        0.00
   645      5         3        0.00        0.00
   645      5         4        0.00        0.00
   645      5         5        0.00        0.00
   645      5         6        0.00        0.00
   645      5         7        0.00        0.00
   645      5         8        0.00        0.00
   645      5         9        0.00        0.00
   645      5        10        0.00        0.00
   645      5        11        0.00        0.00
   645      5        12        0.00        0.00
   645      5        13        0.00        0.00
   645      5        14        0.00        0.00
   645      5        15        0.00        0.00
   645      6         1        0.00        0.00
   645      6         2        0.00        0.00
   645      6         3        0.00        0.00
   645      6         4        0.00        0.00
   645      6         5        0.00        0.00
   645      6         6        0.00        0.00
   645      6         7        0.00        0.00
   645      6         8        0.00        0.00
   645      6         9        0.00        0.00
   645      6        10        0.00        0.00
   645      6        11        0.00        0.00
   645      6        12        0.00       -0.00
   645      6        13        0.00        0.00
   645      6        14        0.00        0.00
   645      6        15        0.00        0.00
   645      7         1        0.00        0.00
   645      7         2        0.00        0.00
   645      7         3        0.00        0.00
   645      7         4        0.00        0.00
   645      7         5        0.00        0.00
   645      7         6        0.00        0.00
   645      7         7        0.00        0.00
   645      7         8        0.00        0.00
   645      7         9        0.00        0.00
   645      7        10        0.00        0.00
   645      7        11        0.00        0.00
   645      7        12        0.00        0.00
   645      7        13        0.00        0.00
   645      7        14        0.00        0.00
   645      7        15        0.00        0.00
   645      8         1        0.00        0.00
   645      8         2        0.00        0.00
   645      8         3        0.00        0.00
   645      8         4        0.00        0.00
   645      8         5        0.00        0.00
   645      8         6        0.00        0.00
   645      8         7        0.00        0.00
   645      8         8        0.00        4.43
   645      8         9        0.00        0.00
   645      8        10        0.00        0.00
   645      8        11        0.00        0.00
   645      8        12        0.00        0.00
   645      8        13        0.00        0.00
   645      8        14        0.00        0.00
   645      8        15        0.00        4.43
   645      9         1        0.00       10.69
   645      9         2        0.00       10.69
   645      9         3        0.00        0.00
   645      9         4        0.00        0.00
   645      9         5        0.00        0.00
   645      9         6        0.00        5.34
   645      9         7        0.00        0.00
   645      9         8        0.00        4.95
   645      9         9        0.00        0.00
   645      9        10        0.00        0.00
   645      9        11        0.00        0.00
   645      9        12        0.00        5.34
   645      9        13        0.00        5.34
   645      9        14        0.00        5.34
   645      9        15        0.00        0.00
   645     10         1        0.00       28.41
   645     10         2        0.00       28.41
   645     10         3        0.00       33.07
   645     10         4        0.00        0.00
   645     10         5       15.18        1.35
   645     10         6        0.00       30.84
   645     10         7       22.70       10.36
   645     10         8        0.00       28.41
   645     10         9       22.70        0.00
   645     10        10        0.13       32.93
   645     10        11        0.00       33.07
   645     10        12        0.00       30.84
   645     10        13        0.00       30.84
   645     10        14       22.11        8.73
   645     10        15        0.00       30.84
   645     11         1       22.24        0.00
   645     11         2       16.77        5.47
   645     11         3       21.60        4.80
   645     11         4       23.73        4.90
   645     11         5       20.83        1.08
   645     11         6       24.16        0.00
   645     11         7       24.44        1.96
   645     11         8       20.17        2.07
   645     11         9       24.44        5.08
   645     11        10       13.62       12.78
   645     11        11       13.60       12.80
   645     11        12       20.72        3.44
   645     11        13       23.65        0.51
   645     11        14       24.16        0.00
   645     11        15       16.77        0.00
   645     12         1       11.54        0.00
   645     12         2        4.31       11.95
   645     12         3       15.72        3.82
   645     12         4       18.35       13.36
   645     12         5       27.08        0.00
   645     12         6       17.49        0.28
   645     12         7       13.81        5.73
   645     12         8        7.11        9.15
   645     12         9       13.81        8.19
   645     12        10        0.84       18.71
   645     12        11        1.70       17.84
   645     12        12       17.17        0.60
   645     12        13       17.77        0.00
   645     12        14        2.97       14.80
   645     12        15       17.38        2.71
  1108      1         1        0.00        0.00
  1108      1         2        0.00        0.00
  1108      1         3        0.00        0.00
  1108      1         4        0.00        0.00
  1108      1         5        0.00        0.00
  1108      1         6        0.00        0.00
  1108      1         7        0.00        0.00
  1108      1         8        0.00        0.00
  1108      1         9        0.00        0.00
  1108      1        10        0.00        0.00
  1108      1        11        0.00        0.00
  1108      1        12        0.00        0.00
  1108      1        13        0.00        0.00
  1108      1        14        0.00        0.00
  1108      1        15        0.00        0.00
  1108      2         1        0.00        0.00
  1108      2         2        0.00        0.00
  1108      2         3        0.00        0.00
  1108      2         4        0.00        0.00
  1108      2         5        0.00        0.00
  1108      2         6        0.00        0.00
  1108      2         7        0.00        0.00
  1108      2         8        0.00        0.00
  1108      2         9        0.00        0.00
  1108      2        10        0.00        0.00
  1108      2        11        0.00        0.00
  1108      2        12        0.00        0.00
  1108      2        13        0.00        0.00
  1108      2        14        0.00        0.00
  1108      2        15        0.00        0.00
  1108      3         1        0.00        0.00
  1108      3         2        0.00        0.00
  1108      3         3        0.00        0.00
  1108      3         4        0.00        0.00
  1108      3         5        0.00        0.00
  1108      3         6        0.00        0.00
  1108      3         7        0.00        0.00
  1108      3         8        0.00        0.00
  1108      3         9        0.00        0.00
  1108      3        10        0.00        0.00
  1108      3        11        0.00        0.00
  1108      3        12        0.00        0.00
  1108      3        13        0.00        0.00
  1108      3        14        0.00        0.00
  1108      3        15        0.00        0.00
  1108      4         1        0.00        0.00
  1108      4         2        0.00        0.00
  1108      4         3        0.00        0.00
  1108      4         4        0.00        0.00
  1108      4         5        0.00        0.00
  1108      4         6        0.00        0.00
  1108      4         7        0.00        0.00
  1108      4         8        0.00        0.00
  1108      4         9        0.00        0.00
  1108      4        10        0.00        0.00
  1108      4        11        0.00        0.00
  1108      4        12        0.00        0.00
  1108      4        13        0.00        0.00
  1108      4        14        0.00        0.00
  1108      4        15        0.00        0.00
  1108      5         1        0.00        0.00
  1108      5         2        0.00        0.00
  1108      5         3        0.00        0.00
  1108      5         4        0.00        0.00
  1108      5         5        0.00        0.00
  1108      5         6        0.00        0.00
  1108      5         7        0.00        0.00
  1108      5         8        0.00        0.00
  1108      5         9        0.00        0.00
  1108      5        10        0.00        0.00
  1108      5        11        0.00        0.00
  1108      5        12        0.00        0.00
  1108      5        13        0.00        0.00
  1108      5        14        0.00        0.00
  1108      5        15        0.00        0.00
  1108      6         1        0.00        0.00
  1108      6         2        0.00        0.00
  1108      6         3        0.00        0.00
  1108      6         4        0.00        0.00
  1108      6         5        0.00        0.00
  1108      6         6        0.00        0.00
  1108      6         7        0.00        0.00
  1108      6         8        0.00        0.00
  1108      6         9        0.00        0.00
  1108      6        10        0.00        0.00
